Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,source,Outlet_Years,Item_Visible_Avg,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_1,Outlet_Size_2,New_Item_Type_1,New_Item_Type_2,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
FDH16,12.792854228644991,0.052300844,Frozen Foods,88.283,OUT027,1985,2157.192,train,24,0.925130808230819,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDI28,14.3,0.026362624,Frozen Foods,78.3302,OUT049,1999,1267.6832,train,10,0.9310779301174543,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC58,12.792854228644991,0.0,Snack Foods,45.7428,OUT027,1985,615.1992,train,24,0.0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDU13,8.355,0.187558629,Canned,148.0418,OUT046,1997,1471.418,train,12,0.9585019442147494,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX58,13.15,0.04376368,Snack Foods,183.095,OUT046,1997,1830.95,train,12,0.929632602107922,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU16,19.25,0.0,Frozen Foods,82.5908,OUT045,2002,922.7988,train,7,0.0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX35,5.035,0.080072603,Breads,228.2036,OUT045,2002,2504.7396,train,7,0.9605224249708345,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDL21,15.85,0.007146415,Snack Foods,41.048,OUT046,1997,798.96,train,12,0.9222899344023995,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
DRM37,15.35,0.096317593,Soft Drinks,197.3768,OUT013,1987,3350.3056,train,22,0.9579234622722148,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDR35,12.5,0.020729902,Breads,197.2742,OUT049,1999,3782.4098,train,10,1.0006230331780086,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW32,18.35,0.15783357,Fruits and Vegetables,87.5882,OUT010,1998,171.7764,train,11,1.4641166742296454,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDY34,12.792854228644991,0.010928678,Snack Foods,167.0842,OUT027,1985,6465.5838,train,24,0.9178236801119327,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDQ44,20.5,0.036110222,Fruits and Vegetables,120.1756,OUT013,1987,2059.9852,train,22,0.9982383489018063,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD24,13.85,0.030842963,Soft Drinks,143.1154,OUT049,1999,2552.6772,train,10,0.8760887655690539,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRE12,4.59,0.0,Soft Drinks,111.186,OUT045,2002,1245.046,train,7,0.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCX29,10.0,0.089078338,Health and Hygiene,147.1102,OUT013,1987,2916.204,train,22,0.8740008652043947,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDS07,12.35,0.100164204,Fruits and Vegetables,113.6518,OUT018,2009,1593.9252,train,1,1.1462619187271557,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDI27,12.792854228644991,0.045763623,Dairy,43.8744,OUT027,1985,1222.4088,train,24,1.0323700931242714,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDL02,20.0,0.10399676,Canned,107.4622,OUT013,1987,1587.933,train,22,0.9215224081179861,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN58,13.8,0.057104066,Snack Foods,232.6984,OUT018,2009,1390.1904,train,1,1.0031395307016322,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
DRK12,9.5,0.041971264,Soft Drinks,33.39,OUT045,2002,732.38,train,7,1.126232881965064,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDC60,5.425,0.114472403,Baking Goods,88.3514,OUT046,1997,2833.6448,train,12,0.8747287937268466,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV45,16.75,0.045117476,Snack Foods,187.9556,OUT049,1999,2440.8228,train,10,0.9237238305151207,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB23,19.2,0.0,Starchy Foods,223.8062,OUT045,2002,5642.655,train,7,0.0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCA29,10.5,0.02727641,Household,171.3106,OUT046,1997,3593.3226,train,12,0.9587647915084888,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
FDO20,12.85,0.152747503,Fruits and Vegetables,252.0382,OUT018,2009,4037.4112,train,1,1.0409409396415013,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
NCH55,12.792854228644991,0.060706749,Household,127.502,OUT019,1985,379.506,train,24,1.679257549719446,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDO32,6.36,0.120788077,Fruits and Vegetables,45.706,OUT045,2002,838.908,train,7,0.9315179253115251,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS59,12.792854228644991,0.076851759,Breads,111.857,OUT019,1985,109.857,train,24,1.5315372034225911,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDR59,14.5,0.063810405,Breads,263.2594,OUT013,1987,2878.2534,train,22,0.9288589821273375,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS55,7.02,0.081328781,Fruits and Vegetables,150.0734,OUT045,2002,4454.202,train,7,0.9608976449270932,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT21,7.42,0.020387989,Snack Foods,247.1092,OUT035,2004,4233.1564,train,5,1.026832295367116,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCR38,17.25,0.113518466,Household,253.5724,OUT046,1997,5033.448,train,12,0.922289915795683,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
FDJ22,18.75,0.052917345,Snack Foods,190.6504,OUT045,2002,1342.2528,train,7,0.9241603511231077,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB57,20.25,0.018911474,Fruits and Vegetables,220.5772,OUT017,2007,2446.1492,train,2,0.9275067597569863,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR52,12.65,0.075981306,Frozen Foods,192.3846,OUT013,1987,1910.846,train,22,0.8740008608104842,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
NCO41,12.5,0.018848862,Health and Hygiene,96.7384,OUT046,1997,2167.8448,train,12,0.9296325975379103,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
FDG47,12.8,0.116527666,Starchy Foods,261.4252,OUT010,1998,262.3252,train,11,1.4641166683897051,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDB44,6.655,0.0,Fruits and Vegetables,212.4586,OUT017,2007,2743.7618,train,2,0.0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY14,10.3,0.070040195,Dairy,263.0226,OUT046,1997,4229.1616,train,12,0.8747287967366582,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN55,14.6,0.059827007,Others,239.2538,OUT017,2007,3605.307,train,2,1.0425591790266089,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
FDV48,9.195,0.051827123,Baking Goods,77.4644,OUT018,2009,1414.1592,train,1,1.0411841677658018,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDA21,13.65,0.03595391,Snack Foods,185.2924,OUT035,2004,3146.5708,train,5,1.1423485183023647,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ27,7.935,0.017182935,Dairy,51.235,OUT049,1999,848.895,train,10,1.125700896077958,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW58,20.75,0.007546808,Snack Foods,104.1622,OUT013,1987,1693.7952,train,22,1.0267392697211841,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDH45,15.1,0.105831117,Fruits and Vegetables,41.6796,OUT049,1999,784.3124,train,10,0.9237238308855917,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH38,12.792854228644991,0.018275994,Canned,115.2808,OUT019,1985,117.1808,train,24,1.614810619351704,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
FDL43,10.1,0.027064381,Meat,76.367,OUT046,1997,765.67,train,12,0.9222899107411501,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD38,12.792854228644991,0.0,Canned,100.3674,OUT027,1985,1833.6132,train,24,0.0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDV02,16.75,0.06063976,Dairy,173.0106,OUT049,1999,3593.3226,train,10,1.0006230342762412,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
NCF31,9.13,0.051847425,Household,152.8024,OUT046,1997,1214.4192,train,12,0.9222899211836104,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
NCN05,8.235,0.014518575,Health and Hygiene,182.195,OUT018,2009,2380.235,train,1,1.0031395580601805,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDZ16,16.85,0.159722816,Frozen Foods,194.1478,OUT013,1987,5812.434,train,22,0.9581548433220421,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
NCT18,12.792854228644991,0.05911748,Household,181.5976,OUT027,1985,4165.2448,train,24,0.8704928783071336,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
NCP50,17.35,0.020555958,Others,79.4618,OUT035,2004,1772.3596,train,5,1.0278781030442068,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
FDW13,12.792854228644991,0.171383506,Canned,50.5324,OUT019,1985,207.7296,train,24,1.5315371994907094,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NCS53,14.5,0.090286009,Health and Hygiene,159.9604,OUT017,2007,2218.4456,train,2,0.9275067601145418,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
DRG03,14.5,0.061986574,Dairy,153.0998,OUT046,1997,4921.5936,train,12,0.929632599309191,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRE60,9.395,0.160235723,Soft Drinks,227.872,OUT017,2007,1584.604,train,2,0.9275067663812449,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDK21,7.905,0.010032624,Snack Foods,248.3408,OUT045,2002,751.0224,train,7,0.9315179244767191,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF52,12.792854228644991,0.116928924,Frozen Foods,183.3292,OUT019,1985,364.8584,train,24,1.6792575592931331,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NCN43,12.792854228644991,0.011835436,Others,121.373,OUT019,1985,246.346,train,24,1.6783470449070124,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDW13,8.5,0.097884718,Canned,52.5324,OUT046,1997,1194.4452,train,12,0.8747287902877762,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW14,8.3,0.038204311,Dairy,87.7198,OUT035,2004,1831.6158,train,5,1.1237409271346046,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG24,7.975,0.014631149,Baking Goods,84.525,OUT046,1997,416.125,train,12,0.9990697618997606,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR19,13.5,0.160044589,Fruits and Vegetables,145.4102,OUT045,2002,3499.4448,train,7,0.876502766743717,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCG06,12.792854228644991,0.02930277,Household,256.1646,OUT027,1985,5926.2858,train,24,0.9942316982905027,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDK10,5.785,0.040351229,Snack Foods,181.366,OUT035,2004,1977.426,train,5,0.9988808481292178,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
DRK12,9.5,0.042123243,Soft Drinks,32.09,OUT017,2007,432.77,train,2,1.1303109994877616,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY55,16.75,0.081485126,Fruits and Vegetables,258.0988,OUT045,2002,8994.958,train,7,1.4999692373478017,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDV04,12.792854228644991,0.149288779,Frozen Foods,158.4288,OUT027,1985,2985.4472,train,24,0.9251308187650495,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDE23,17.6,0.0,Starchy Foods,46.006,OUT046,1997,326.242,train,12,0.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI08,18.2,0.066567121,Fruits and Vegetables,250.2092,OUT018,2009,2988.1104,train,1,1.0031395353187242,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
DRA12,11.6,0.068535039,Soft Drinks,143.0154,OUT010,1998,283.6308,train,11,1.9616304800328066,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDF22,6.865,0.057062186,Snack Foods,212.0218,OUT018,2009,2350.9398,train,1,0.8782920670726356,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDQ57,7.275,0.027991093,Snack Foods,145.976,OUT049,1999,3515.424,train,10,1.16257145392276,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDP07,18.2,0.089901774,Fruits and Vegetables,197.511,OUT046,1997,392.822,train,12,1.1239534640106057,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
DRE37,13.5,0.0,Soft Drinks,189.1872,OUT035,2004,1890.872,train,5,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRF25,9.0,0.038892859,Soft Drinks,36.119,OUT013,1987,1098.57,train,22,0.9215224137155673,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRF03,19.1,0.045270426,Dairy,38.8138,OUT013,1987,731.0484,train,22,0.9288589788508692,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN51,17.85,0.020942867,Meat,260.2936,OUT035,2004,4175.8976,train,5,0.9988808485642805,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD21,10.3,0.030693756,Fruits and Vegetables,114.2176,OUT018,2009,2175.8344,train,1,1.338179392877365,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
NCY42,6.38,0.015162573,Household,145.147,OUT046,1997,3006.087,train,12,0.9222899357543882,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
FDH28,12.792854228644991,0.0,Frozen Foods,37.0506,OUT027,1985,986.7156,train,24,0.0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
NCZ29,15.0,0.119461188,Health and Hygiene,126.3362,OUT010,1998,503.3448,train,11,1.5560143914833964,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FDN60,15.1,0.095158081,Baking Goods,159.2604,OUT046,1997,2852.2872,train,12,0.9222899132697232,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
NCW06,16.2,0.050545502,Household,191.6162,OUT018,2009,1731.7458,train,1,1.0409182679450388,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
NCS30,5.945,0.093405156,Household,129.3652,OUT018,2009,4391.6168,train,1,1.0416196218171194,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDW26,11.8,0.179191782,Dairy,224.2772,OUT010,1998,667.1316,train,11,1.4641166687548715,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDQ01,19.7,0.160951491,Canned,256.1014,OUT049,1999,3060.0168,train,10,1.000623039048894,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH27,12.792854228644991,0.102157958,Dairy,145.0128,OUT019,1985,143.8128,train,24,1.5315371954810004,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NCX41,19.0,0.017791458,Health and Hygiene,211.9244,OUT018,2009,2117.244,train,1,1.0289410218566581,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
FDH58,12.3,0.036997104,Snack Foods,115.9834,OUT049,1999,2073.3012,train,10,1.1677867617870823,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
DRB25,12.3,0.116261335,Soft Drinks,107.0938,OUT010,1998,214.3876,train,11,1.4641166704983952,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FDG45,8.1,0.12829573,Fruits and Vegetables,210.4902,OUT045,2002,5309.755,train,7,1.350924433714625,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP11,15.85,0.069100548,Breads,216.6166,OUT046,1997,4136.6154,train,12,0.8747287974557416,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV19,14.85,0.035257037,Fruits and Vegetables,161.2578,OUT046,1997,4171.9028,train,12,0.874728797948461,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT32,19.0,0.065633934,Fruits and Vegetables,186.5214,OUT046,1997,2261.0568,train,12,0.8747287926866021,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
NCU53,5.485,0.042743728,Health and Hygiene,166.2842,OUT035,2004,1989.4104,train,5,1.0359438832368322,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
NCA30,19.0,0.129309277,Household,188.8872,OUT035,2004,3592.6568,train,5,1.0365217573941456,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
FDH20,16.1,0.0,Fruits and Vegetables,98.441,OUT017,2007,868.869,train,2,0.0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRD25,6.135,0.0,Soft Drinks,114.286,OUT046,1997,2376.906,train,12,0.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK25,11.6,0.156802171,Breakfast,168.0474,OUT035,2004,4379.6324,train,5,0.9221155213323122,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
FDF02,16.2,0.103634038,Canned,101.399,OUT049,1999,1031.99,train,10,0.9228711831359134,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC04,15.6,0.045055587,Dairy,242.3854,OUT049,1999,2416.854,train,10,0.923723838593033,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH21,10.395,0.031199028,Seafood,159.4604,OUT013,1987,316.9208,train,22,0.8740008636798245,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
DRG03,14.5,0.062239081,Dairy,154.2998,OUT018,2009,1691.7978,train,1,0.9334195280520791,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCY06,15.25,0.06153089,Household,132.2968,OUT017,2007,1696.4584,train,2,0.9348909805036207,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
FDM08,10.1,0.053692878,Fruits and Vegetables,222.9088,OUT045,2002,5145.3024,train,7,1.038720719594261,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
NCD31,12.1,0.01545846,Household,166.0526,OUT049,1999,3617.9572,train,10,0.9310779175899766,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
FDU09,12.792854228644991,0.06627464,Snack Foods,54.1956,OUT027,1985,3002.758,train,24,0.917064388715243,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDB49,8.3,0.030274175,Baking Goods,98.5384,OUT018,2009,1872.2296,train,1,0.9581564868546895,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDQ58,7.315,0.015332872,Snack Foods,154.034,OUT045,2002,612.536,train,7,1.2869175098545877,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDJ58,15.6,0.10589167,Snack Foods,172.6764,OUT017,2007,2920.1988,train,2,0.8796766142112229,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN30,12.792854228644991,0.016910914,Household,96.641,OUT027,1985,1544.656,train,24,0.9251308244145358,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDA52,16.2,0.128621941,Frozen Foods,175.537,OUT049,1999,3528.74,train,10,0.9604437775886849,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
NCN42,12.792854228644991,0.014153743,Household,145.6418,OUT027,1985,3825.6868,train,24,1.0315985325194614,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
FDF04,17.5,0.013637046,Frozen Foods,258.5304,OUT046,1997,6199.9296,train,12,1.0274966977109437,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
FDY15,18.25,0.171523928,Dairy,155.863,OUT018,2009,2346.945,train,1,0.9260469344185481,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDT03,12.792854228644991,0.009950343,Meat,185.5608,OUT027,1985,3307.6944,train,24,0.8704928603543215,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
DRL59,12.792854228644991,0.037160705,Hard Drinks,54.2298,OUT019,1985,161.7894,train,24,1.6148105943354947,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FDW08,12.1,0.148986013,Fruits and Vegetables,106.528,OUT018,2009,1171.808,train,1,1.147218884732278,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDO50,16.25,0.078103689,Canned,91.1804,OUT013,1987,1929.4884,train,22,1.1605350853181085,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDP26,7.785,0.140121306,Dairy,102.5306,OUT018,2009,1358.8978,train,1,1.1642771148249302,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDX01,10.1,0.040446145,Canned,118.115,OUT010,1998,116.515,train,11,1.5560144004445775,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDU22,12.35,0.093824276,Snack Foods,119.9124,OUT017,2007,2014.7108,train,2,1.0333086595705279,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
FDQ08,15.7,0.018926773,Fruits and Vegetables,60.2536,OUT035,2004,1163.8184,train,5,0.8745634061684376,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCN54,20.35,0.021322439,Household,79.1328,OUT035,2004,1235.7248,train,5,0.9221155400754907,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0
FDR01,12.792854228644991,0.05336162,Canned,200.1742,OUT027,1985,6171.3002,train,24,0.91782368952993,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
FDB53,12.792854228644991,0.138777108,Frozen Foods,147.5392,OUT027,1985,5219.872,train,24,1.0230940271215392,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
DRN47,12.1,0.016823566,Hard Drinks,178.566,OUT035,2004,3775.086,train,5,0.9585834815589255,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDR39,20.35,0.083799283,Meat,184.1292,OUT046,1997,2189.1504,train,12,0.9990697499107175,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0
NCL30,18.1,0.048940428,Household,127.5336,OUT046,1997,1789.6704,train,12,0.9990697469186725,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
FDT02,12.6,0.02429329,Dairy,33.4874,OUT018,2009,105.8622,train,1,1.1455012399880498,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
FDT25,7.5,0.050829881,Canned,122.7072,OUT049,1999,1470.0864,train,10,0.8760887625911682,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH53,20.5,0.0,Frozen Foods,83.2592,OUT017,2007,1155.8288,train,2,0.0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
DRB48,16.75,0.024994069,Soft Drinks,37.4822,OUT017,2007,549.9508,train,2,1.0425818611585183,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDX16,17.85,0.110152524,Frozen Foods,150.205,OUT010,1998,149.805,train,11,1.736067670452989,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FDH48,13.5,0.060603014,Baking Goods,85.554,OUT045,2002,1731.08,train,7,1.1890235270292422,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF20,12.85,0.033192524,Fruits and Vegetables,199.0768,OUT013,1987,3153.2288,train,22,0.8740008571877181,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ03,12.35,0.121174241,Dairy,47.8692,OUT010,1998,49.2692,train,11,1.5560143950342649,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
DRJ35,10.1,0.046848053,Hard Drinks,60.6878,OUT017,2007,363.5268,train,2,1.1483546548319614,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCN17,11.0,0.05489331,Health and Hygiene,101.9358,OUT013,1987,1105.8938,train,22,1.1410224562424385,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDN09,14.15,0.034868095,Snack Foods,243.7828,OUT035,2004,6579.4356,train,5,1.0367639577253125,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
NCR30,20.6,0.070933894,Household,74.8696,OUT013,1987,223.7088,train,22,0.9577806980136412,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
FDW23,5.765,0.0821398,Baking Goods,37.2164,OUT049,1999,579.246,train,10,0.923723828334359,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
DRN35,8.01,0.117580062,Hard Drinks,36.6532,OUT010,1998,71.9064,train,11,1.556014388715757,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
